"rank","title","growth..30.days.","price","X5.star.ratings","X4.star.ratings","X3.star.ratings","X2.star.ratings","X1.star.ratings","category_num2","int_installs"
40,"Kelimelik",0.5,0,251841,55078,18432,5657,20811,17,5e+06
41,"Scrabble® GO - New Word Game",2.6,0,184234,49811,27628,23020,48486,17,1e+07
42,"لعبة كلمة السر",0,0,284850,15583,10218,3356,13205,17,1e+07
43,"Найди слова",0.3,0,259366,34017,10292,4035,12305,17,1e+07
44,"Pro des Mots",1.5,0,225566,59308,14486,3673,8313,17,1e+07
45,"Word Search Free Game",1.6,0,273302,14525,5676,2354,7961,17,1e+07
46,"Garden of Words - Word game",0.9,0,173068,66611,26294,10773,22876,17,1e+07
47,"Word Crossy - A crossword game",0,0,174532,58150,28323,10811,21324,17,5e+06
48,"4 Immagini 1 Parola",0.1,0,188407,59534,19451,5601,14379,17,1e+07
49,"Words Crush: Hidden Words!",0,0,194084,61334,18115,3393,6847,17,5e+06
50,"Word Search Sea: Unscramble words",1.4,0,240235,21817,7638,3121,9383,17,1e+07
52,"4 Pics 1 Word Puzzle Plus",0,0,156926,58240,29994,7373,12199,17,5e+06
53,"Palabras Cruz",0.7,0,213985,20573,8884,4182,13685,17,1e+07
54,"Words With Friends 2 - Board Games & Word Puzzles",0,0,135868,46192,21311,16133,35446,17,1e+07
55,"Word Stacks",0.8,0,203604,17305,7749,4603,8957,17,1e+07
56,"Word Yard - Fun with Words",0.6,0,183280,31467,10775,2626,5742,17,1e+06
57,"Word Cross",0.2,0,181059,21082,9728,4066,11094,17,1e+07
58,"Word Trip",2,0,171143,32716,12822,3105,4214,17,5e+06
60,"Heads Up!",0.1,0,114295,23794,14067,9767,58797,17,1e+07
61,"Word Search Quest - Free Word Puzzle Game",3.6,0,168112,30371,7879,2789,7122,17,1e+07
62,"Слова из Слова",1.1,0,176773,21239,8385,2498,5737,17,5e+06
63,"What Am I? – Family Charades (Guess The Word)",0.1,0,131987,28158,18503,9016,26381,17,1e+07
64,"Wort Guru",1.2,0,155455,33940,9062,4036,9611,17,5e+06
65,"Stop - Categories Word Game",1,0,83797,35081,27057,17156,42098,17,1e+07
67,"Crossword Jam",2.7,0,157811,20897,8582,2877,5187,17,5e+06
68,"Kelime Gezmece",1.5,0,152260,15885,5045,2847,11389,17,1e+07
69,"Jalebi - A Desi Adda With Ludo Snakes & Ladders",0.9,0,123035,19640,11632,5981,17294,17,1e+07
70,"Immortal Taoists-Idle Game of Immortal Cultivation",1.4,0,125043,28786,9948,3559,9608,17,1e+06
71,"Classic Words Solo",0.7,0,115491,40875,10740,2757,6174,17,1e+07
72,"WordWhizzle Search",0,0,123845,34556,10023,1698,2128,17,1e+06
73,"Word Find - Word Connect Free Offline Word Games",3,0,135499,20918,8300,2149,4406,17,1e+07
74,"Draw and Guess Online",0.1,0,121285,17716,8927,5472,16387,17,1e+06
75,"2 Pictures 1 Word",0.2,0,130362,11624,5946,3297,9104,17,5e+06
76,"Word Crack Mix 2",0,0,81330,41797,14271,5020,16936,17,5e+06
77,"Word Search",1.3,0,103539,23263,11163,5417,14310,17,1e+07
78,"Word Domination",1.1,0,94615,29348,11648,6340,13347,17,5e+06
79,"Szó Piknik - Word Snack",0.4,0,120191,15745,7063,2347,6903,17,5e+06
80,"اشبكها - لعبة تسلية وتفكير",0.8,0,127732,9049,6585,2504,5637,17,1e+06
81,"كلمات متقاطعة من زيتونة - رشفة وصلة",0.1,0,124227,10357,7496,2133,6569,17,1e+06
82,"Evil Apples: You Against Humanity!",0.2,0,88425,24636,12827,6638,16177,17,5e+06
83,"Word Chums",0.1,0,115049,22598,3548,1429,3768,17,1e+06
85,"Word Trek - Word Brain streak - hand made puzzles",0,0,94569,31779,11088,2545,3882,17,5e+06
87,"Words Crush: Hidden Themes!",0,0,90806,33063,10249,1357,1666,17,1e+06
88,"Teka Teki Silang",0,0,82262,30138,18250,2817,3106,17,5e+06
89,"7 Little Words: A fun twist on crossword puzzles",0.1,0,107466,11411,3367,2697,4936,17,1e+06
90,"Charades!",0.1,0,87579,19526,7808,3011,10989,17,1e+07
91,"Escape Room: Mystery Word",0,0,88905,9635,7354,5121,16245,17,1e+07
92,"Wordalot - Picture Crossword",0.1,0,91723,23344,6235,1815,3531,17,5e+06
93,"Jogo da Forca",0,0,84188,16537,9233,3647,12460,17,1e+07
94,"Word Swipe",0.7,0,106443,9312,3766,1648,4776,17,1e+07
95,"Zgadnij co to?",0,0,94530,19863,5805,1208,2747,17,1e+06
96,"Piknik Słowo - Word Snack",0.1,0,96954,17233,5098,1249,2309,17,1e+06
97,"Wordox – Free multiplayer word game",0,0,74010,21546,10648,4710,9560,17,1e+06
98,"4 Fotos 1 Palavra",0.3,0,84688,16783,6619,1867,4892,17,5e+06
99,"زوايا - لعبة ستحرك زوايا عقلك",0.8,0,99168,3528,3258,1059,3278,17,1e+06
